## blobtools v1.0
## assembly	: /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/3_bwa_pilon/s2_pilon/pilon1.fasta
## coverage	: bam0 - /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/4_mapping_to_polished_contig/minimap2_pacbio/pacbio_raw.vs.pilon1.bam
## taxonomy	: tax0 - /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/5_blast_polished_contig/10hit_blast_result/10_hits_all.out
## nodesDB	: /p200/wuzhy_group/luobw/software/blobtools-master/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
ctg989|arrow|pilon	8994	0.2632	0	52.218	no-hit	0.0	0
ctg990|arrow|pilon	7867	0.5434	0	6.944	Proteobacteria	9976.0	1
ctg992|arrow|pilon	19659	0.2348	0	98.077	no-hit	0.0	0
ctg993|arrow|pilon	23548	0.5778	0	15.278	Proteobacteria	205438.0	0
ctg997|arrow|pilon	8987	0.5747	0	0.933	Proteobacteria	10122.0	0
ctg994|arrow|pilon	8755	0.6632	0	6.27	Proteobacteria	12713.0	0
ctg995|arrow|pilon	10034	0.2593	0	3.29	no-hit	0.0	0
ctg996|arrow|pilon	8926	0.6194	0	5.408	Proteobacteria	57997.0	0
ctg1000|arrow|pilon	8988	0.6555	0	0.583	Proteobacteria	87313.0	0
ctg1001|arrow|pilon	11407	0.5185	0	31.36	no-hit	0.0	0
ctg998|arrow|pilon	25106	0.2481	0	171.956	no-hit	0.0	0
ctg999|arrow|pilon	50653	0.5196	0	63.94	no-hit	0.0	0
ctg1002|arrow|pilon	14834	0.5719	0	6.915	Proteobacteria	45465.0	0
ctg1004|arrow|pilon	8988	0.3646	0	0.0	no-hit	0.0	0
ctg1003|arrow|pilon	15831	0.6363	0	8.283	Proteobacteria	77560.0	0
ctg1005|arrow|pilon	8867	0.5595	0	5.025	no-hit	0.0	0
ctg1006|arrow|pilon	10890	0.3402	0	8.149	no-hit	0.0	0
ctg1007|arrow|pilon	10862	0.5683	0	17.638	Proteobacteria	151665.0	0
ctg1010|arrow|pilon	8988	0.3683	0	0.432	Proteobacteria	2517.0	0
ctg1008|arrow|pilon	28688	0.65	0	5.841	Proteobacteria	103426.0	0
ctg1011|arrow|pilon	8883	0.5834	0	14.48	Proteobacteria	68747.0	0
ctg1012|arrow|pilon	31361	0.6269	0	7.74	Proteobacteria	80549.0	0
ctg1009|arrow|pilon	8056	0.5937	0	307.455	no-hit	0.0	0
ctg1013|arrow|pilon	16626	0.6407	0	6.045	Proteobacteria	37049.0	1
ctg1015|arrow|pilon	8990	0.617	0	2.25	Proteobacteria	41561.0	0
ctg1017|arrow|pilon	8615	0.5185	0	27.0	no-hit	0.0	0
ctg1014|arrow|pilon	13900	0.3437	0	7.789	Proteobacteria	2041.0	0
ctg1016|arrow|pilon	8745	0.5746	0	11.448	Proteobacteria	73583.0	0
ctg1018|arrow|pilon	7877	0.5785	0	7.886	Proteobacteria	25691.0	0
ctg1019|arrow|pilon	35264	0.5196	0	6.105	Proteobacteria	129192.0	0
ctg1021|arrow|pilon	8988	0.6043	0	0.172	Proteobacteria	49392.0	0
ctg1020|arrow|pilon	37401	0.5523	0	9.102	Proteobacteria	262357.0	0
ctg1022|arrow|pilon	17604	0.5528	0	16.354	Proteobacteria	201415.0	0
ctg1023|arrow|pilon	8785	0.61	0	11.612	Proteobacteria	24194.0	0
ctg1024|arrow|pilon	30245	0.6995	0	6.468	Proteobacteria	23058.0	0
ctg1025|arrow|pilon	8820	0.615	0	6.708	Proteobacteria	32055.0	0
ctg1026|arrow|pilon	14521	0.6615	0	5.893	Proteobacteria	17422.0	0
ctg1028|arrow|pilon	8954	0.5631	0	4.601	Proteobacteria	46166.0	0
ctg1029|arrow|pilon	7988	0.4782	0	0.0	no-hit	0.0	0
ctg1027|arrow|pilon	32011	0.3364	0	7.449	Proteobacteria	4311.0	0
ctg1033|arrow|pilon	17883	0.341	0	1.127	no-hit	0.0	0
ctg1031|arrow|pilon	24941	0.6284	0	4.628	Proteobacteria	50735.0	0
ctg1030|arrow|pilon	12591	0.677	0	5.614	Proteobacteria	51912.0	0
ctg1034|arrow|pilon	8776	0.6022	0	5.192	Proteobacteria	5007.0	0
ctg1032|arrow|pilon	7666	0.5871	0	17.77	Proteobacteria	56105.0	0
ctg1036|arrow|pilon	12983	0.5927	0	0.116	Proteobacteria	93388.0	0
ctg1035|arrow|pilon	13642	0.6599	0	7.87	Proteobacteria	35368.0	0
ctg1037|arrow|pilon	8937	0.6177	0	6.248	Proteobacteria	50007.0	0
ctg1039|arrow|pilon	8908	0.3533	0	6.282	no-hit	0.0	0
ctg1038|arrow|pilon	25613	0.675	0	7.68	Proteobacteria	61762.0	0
ctg1040|arrow|pilon	31461	0.5215	0	7.265	Proteobacteria	37511.0	0
ctg1041|arrow|pilon	19780	0.5807	0	5.748	Proteobacteria	105379.0	0
ctg1045|arrow|pilon	7943	0.3402	0	4.988	no-hit	0.0	0
ctg1042|arrow|pilon	17676	0.5821	0	8.176	Proteobacteria	444546.0	0
ctg1043|arrow|pilon	32917	0.5211	0	100.489	no-hit	0.0	0
ctg1044|arrow|pilon	7896	0.6966	0	6.184	Proteobacteria	6071.0	0
ctg1048|arrow|pilon	7939	0.343	0	6.531	no-hit	0.0	0
ctg1046|arrow|pilon	9042	0.6316	0	5.735	Proteobacteria	16646.0	0
ctg1050|arrow|pilon	20239	0.5205	0	23.256	no-hit	0.0	0
ctg1047|arrow|pilon	7931	0.6454	0	6.887	Proteobacteria	46495.0	0
ctg1049|arrow|pilon	7868	0.6182	0	5.341	Proteobacteria	28940.0	0
ctg1051|arrow|pilon	7966	0.6524	0	4.093	Proteobacteria	18295.0	1
ctg1052|arrow|pilon	15541	0.7062	0	7.471	Proteobacteria	8112.0	0
ctg1055|arrow|pilon	8974	0.567	0	0.0	Proteobacteria	40380.0	0
ctg1056|arrow|pilon	7986	0.356	0	0.0	Proteobacteria	468.0	0
ctg1053|arrow|pilon	22220	0.5779	0	12.558	Proteobacteria	222105.0	0
ctg1054|arrow|pilon	8978	0.5303	0	7.192	Proteobacteria	27011.0	0
ctg1059|arrow|pilon	8971	0.6261	0	1.927	Proteobacteria	50853.0	0
ctg1057|arrow|pilon	32277	0.5934	0	9.367	Proteobacteria	123496.0	0
ctg1058|arrow|pilon	7987	0.3288	0	12.092	Proteobacteria	5775.0	0
ctg1060|arrow|pilon	16726	0.5196	0	78.525	no-hit	0.0	0
ctg1061|arrow|pilon	20140	0.5199	0	88.024	no-hit	0.0	0
ctg1062|arrow|pilon	15920	0.3527	0	7.441	no-hit	0.0	0
ctg1063|arrow|pilon	6866	0.6063	0	12.483	Proteobacteria	12017.0	0
ctg1066|arrow|pilon	6987	0.3361	0	0.0	no-hit	0.0	0
ctg1067|arrow|pilon	12942	0.3217	0	2.18	no-hit	0.0	0
ctg1064|arrow|pilon	11801	0.5606	0	15.432	Proteobacteria	99545.0	0
ctg1065|arrow|pilon	12237	0.5197	0	4.894	no-hit	0.0	0
ctg1068|arrow|pilon	35799	0.4848	0	645.825	no-hit	0.0	0
ctg1070|arrow|pilon	7988	0.3743	0	0.0	Proteobacteria	5915.0	0
ctg1069|arrow|pilon	35672	0.637	0	19.689	Proteobacteria	139337.0	0
ctg1072|arrow|pilon	7919	0.631	0	4.852	Proteobacteria	6300.0	0
ctg1071|arrow|pilon	6929	0.5314	0	20.251	Proteobacteria	52338.0	0
ctg1075|arrow|pilon	7925	0.5743	0	6.019	Proteobacteria	9473.0	0
ctg1074|arrow|pilon	7848	0.5717	0	5.227	Proteobacteria	22091.0	0
ctg1073|arrow|pilon	11725	0.591	0	12.146	Proteobacteria	86963.0	0
ctg1077|arrow|pilon	12113	0.4781	0	129.113	no-hit	0.0	0
ctg1076|arrow|pilon	66689	0.5838	0	7.525	Proteobacteria	309245.0	0
ctg1078|arrow|pilon	27762	0.5799	0	15.838	Proteobacteria	193947.0	0
ctg1079|arrow|pilon	12677	0.3339	0	8.726	no-hit	0.0	0
ctg1081|arrow|pilon	7988	0.3548	0	0.0	no-hit	0.0	0
ctg1082|arrow|pilon	7988	0.5459	0	0.0	Proteobacteria	97488.0	0
ctg1083|arrow|pilon	7988	0.3584	0	0.0	no-hit	0.0	0
ctg1080|arrow|pilon	19765	0.505	0	90.027	no-hit	0.0	0
ctg1084|arrow|pilon	7840	0.6138	0	9.75	Proteobacteria	37505.0	0
ctg1085|arrow|pilon	21746	0.5482	0	5.496	Proteobacteria	108320.0	0
ctg1086|arrow|pilon	25711	0.576	0	7.941	Proteobacteria	121419.0	0
ctg1088|arrow|pilon	7953	0.5873	0	2.001	Proteobacteria	33770.0	0
ctg1087|arrow|pilon	93978	0.2058	0	112.953	Proteobacteria	564.0	0
ctg1089|arrow|pilon	7797	0.6415	0	10.436	Proteobacteria	52036.0	0
ctg1091|arrow|pilon	7988	0.64	0	2.044	Proteobacteria	17468.0	0
ctg1094|arrow|pilon	7988	0.3279	0	0.0	Proteobacteria	451.0	0
ctg1090|arrow|pilon	25157	0.4729	0	1970.337	no-hit	0.0	0
ctg1096|arrow|pilon	6980	0.3569	0	2.097	no-hit	0.0	0
ctg1092|arrow|pilon	9655	0.5132	0	71.157	no-hit	0.0	0
ctg1093|arrow|pilon	7973	0.6557	0	13.487	Proteobacteria	18158.0	0
ctg1095|arrow|pilon	7841	0.6347	0	5.706	Proteobacteria	5547.0	0
ctg1099|arrow|pilon	7988	0.3632	0	1.167	Proteobacteria	7726.0	0
ctg1100|arrow|pilon	7983	0.5775	0	2.474	Proteobacteria	48258.0	0
ctg1097|arrow|pilon	6806	0.6158	0	6.928	Proteobacteria	98980.0	0
ctg1098|arrow|pilon	11819	0.5379	0	9.946	Proteobacteria	27286.0	0
ctg1101|arrow|pilon	7689	0.655	0	7.037	Proteobacteria	24917.0	0
ctg1104|arrow|pilon	16439	0.5152	0	31.61	no-hit	0.0	0
ctg1102|arrow|pilon	44622	0.5106	0	133.677	no-hit	0.0	0
ctg1103|arrow|pilon	7914	0.3287	0	9.983	no-hit	0.0	0
ctg1105|arrow|pilon	6916	0.3346	0	11.748	no-hit	0.0	0
ctg1108|arrow|pilon	7988	0.3451	0	0.034	no-hit	0.0	0
ctg1106|arrow|pilon	29536	0.5633	0	18.29	Proteobacteria	316004.0	0
ctg1109|arrow|pilon	7957	0.3327	0	10.255	no-hit	0.0	0
ctg1111|arrow|pilon	7960	0.5617	0	1.39	Proteobacteria	17103.0	0
ctg1112|arrow|pilon	7994	0.3441	0	6.028	Proteobacteria	4974.0	0
ctg1107|arrow|pilon	7880	0.5506	0	45.134	Proteobacteria	9721.0	1
ctg1114|arrow|pilon	9986	0.2474	0	6.661	Proteobacteria	5071.0	0
ctg1110|arrow|pilon	23816	0.6556	0	6.756	Proteobacteria	67723.0	0
ctg1113|arrow|pilon	6875	0.6016	0	7.791	Proteobacteria	8823.0	0
ctg1116|arrow|pilon	6981	0.6334	0	0.0	Proteobacteria	16381.0	0
ctg1115|arrow|pilon	29657	0.6203	0	8.561	Proteobacteria	475601.0	0
ctg1117|arrow|pilon	6968	0.3328	0	6.035	Proteobacteria	1375.0	0
ctg1118|arrow|pilon	7770	0.555	0	12.575	Proteobacteria	71759.0	0
ctg1119|arrow|pilon	6890	0.3269	0	8.231	no-hit	0.0	0
ctg1122|arrow|pilon	6959	0.5998	0	3.318	Proteobacteria	4126.0	0
ctg1120|arrow|pilon	24620	0.6543	0	5.668	Proteobacteria	47629.0	0
ctg1121|arrow|pilon	12724	0.672	0	4.934	Proteobacteria	4903.0	0
ctg1123|arrow|pilon	16879	0.6451	0	5.017	Proteobacteria	12959.0	0
ctg1124|arrow|pilon	15800	0.3339	0	6.943	Proteobacteria	2533.0	0
ctg1125|arrow|pilon	7821	0.5556	0	11.337	Proteobacteria	139623.0	0
ctg1126|arrow|pilon	7587	0.5557	0	5.91	Proteobacteria	26518.0	0
ctg1127|arrow|pilon	15051	0.3409	0	5.64	Chordata	411.0	0
ctg1128|arrow|pilon	7910	0.6635	0	4.964	Proteobacteria	34227.0	1
ctg1132|arrow|pilon	6995	0.336	0	7.459	no-hit	0.0	0
ctg1129|arrow|pilon	13696	0.6555	0	8.99	Proteobacteria	16409.0	1
ctg1130|arrow|pilon	6977	0.7205	0	6.525	Proteobacteria	7447.0	0
ctg1135|arrow|pilon	7988	0.3027	0	0.0	Proteobacteria	1547.0	0
ctg1131|arrow|pilon	7991	0.57	0	6.663	Proteobacteria	59679.0	0
ctg1133|arrow|pilon	14849	0.5563	0	4.289	Proteobacteria	64018.0	0
ctg1134|arrow|pilon	6805	0.7221	0	8.945	Proteobacteria	25283.0	0
ctg1136|arrow|pilon	6887	0.6348	0	7.321	Proteobacteria	37307.0	0
ctg1139|arrow|pilon	7984	0.5604	0	4.072	Proteobacteria	16839.0	0
ctg1140|arrow|pilon	8007	0.3478	0	6.137	no-hit	0.0	0
ctg1137|arrow|pilon	7938	0.564	0	16.832	Proteobacteria	48735.0	0
ctg1142|arrow|pilon	7988	0.5041	0	0.0	Proteobacteria	5527.0	0
ctg1143|arrow|pilon	7901	0.4917	0	6.146	Proteobacteria	5389.0	0
ctg1145|arrow|pilon	6980	0.5615	0	0.071	Proteobacteria	39793.0	0
ctg1138|arrow|pilon	42122	0.6808	0	4.901	Proteobacteria	36871.0	0
ctg1147|arrow|pilon	9480	0.525	0	0.04	no-hit	0.0	0
ctg1148|arrow|pilon	13987	0.5508	0	0.842	Proteobacteria	87420.0	0
ctg1149|arrow|pilon	19378	0.4893	0	33.551	no-hit	0.0	0
ctg1151|arrow|pilon	6988	0.5904	0	0.012	Proteobacteria	66390.0	0
ctg1152|arrow|pilon	15991	0.4865	0	10.074	no-hit	0.0	0
ctg1144|arrow|pilon	7998	0.3575	0	5.98	Proteobacteria	6778.0	0
ctg1141|arrow|pilon	7864	0.3175	0	8.352	no-hit	0.0	0
ctg1150|arrow|pilon	14283	0.5181	0	38.884	no-hit	0.0	0
ctg1155|arrow|pilon	6985	0.62	0	0.0	Proteobacteria	15579.0	0
ctg1156|arrow|pilon	16715	0.5194	0	38.514	no-hit	0.0	0
ctg1154|arrow|pilon	24924	0.1796	0	3.931	no-hit	0.0	0
ctg1158|arrow|pilon	7984	0.5586	0	4.35	Proteobacteria	280677.0	0
ctg1160|arrow|pilon	7988	0.5387	0	0.0	Proteobacteria	39083.0	0
ctg1161|arrow|pilon	7357	0.2187	0	6.922	no-hit	0.0	0
ctg1162|arrow|pilon	9517	0.4939	0	6.381	no-hit	0.0	0
ctg1163|arrow|pilon	6988	0.3884	0	0.0	Proteobacteria	518.0	0
ctg1159|arrow|pilon	12955	0.6145	0	4.69	Proteobacteria	7159.0	0
ctg1157|arrow|pilon	6964	0.7171	0	11.155	Proteobacteria	36305.0	0
ctg1164|arrow|pilon	21802	0.5773	0	2.395	Proteobacteria	52794.0	0
ctg1146|arrow|pilon	8051	0.3836	0	154.601	no-hit	0.0	0
ctg1165|arrow|pilon	6879	0.6808	0	7.045	Proteobacteria	19308.0	0
ctg1168|arrow|pilon	6983	0.5707	0	1.381	Proteobacteria	20231.0	0
ctg1166|arrow|pilon	6850	0.3365	0	9.562	no-hit	0.0	0
ctg1167|arrow|pilon	6985	0.623	0	9.851	Proteobacteria	41988.0	0
ctg1153|arrow|pilon	18922	0.4922	0	31.022	Arthropoda	8119.0	0
ctg1171|arrow|pilon	5914	0.3148	0	7.612	no-hit	0.0	0
ctg1169|arrow|pilon	27895	0.3364	0	5.746	no-hit	0.0	0
ctg1170|arrow|pilon	9759	0.4881	0	17.643	no-hit	0.0	0
ctg1174|arrow|pilon	21991	0.2457	0	0.999	no-hit	0.0	0
ctg1178|arrow|pilon	6987	0.5109	0	4.82	Proteobacteria	15962.0	0
ctg1179|arrow|pilon	12211	0.4818	0	107.496	no-hit	0.0	0
ctg1180|arrow|pilon	6988	0.3721	0	0.0	Proteobacteria	7689.0	0
ctg1172|arrow|pilon	6873	0.49	0	6.832	Proteobacteria	13956.0	0
ctg1175|arrow|pilon	8410	0.4319	0	156.983	no-hit	0.0	0
ctg1182|arrow|pilon	6921	0.5392	0	6.71	Proteobacteria	11590.0	0
ctg1183|arrow|pilon	9101	0.516	0	14.551	no-hit	0.0	0
ctg1173|arrow|pilon	14809	0.3232	0	8.823	no-hit	0.0	0
ctg1176|arrow|pilon	7186	0.4775	0	82.096	no-hit	0.0	0
ctg1177|arrow|pilon	6540	0.245	0	29.485	no-hit	0.0	0
ctg1181|arrow|pilon	7786	0.5921	0	15.365	Proteobacteria	85279.0	0
ctg1186|arrow|pilon	6989	0.2631	0	0.08	no-hit	0.0	0
ctg1187|arrow|pilon	5583	0.2334	0	2.822	no-hit	0.0	0
ctg1188|arrow|pilon	6988	0.3744	0	0.0	no-hit	0.0	0
ctg1185|arrow|pilon	6930	0.6391	0	7.229	Proteobacteria	26818.0	0
ctg1190|arrow|pilon	24869	0.4928	0	150.843	no-hit	0.0	0
ctg1191|arrow|pilon	6912	0.6409	0	7.118	Proteobacteria	28078.0	0
ctg1193|arrow|pilon	5988	0.2677	0	0.0	Proteobacteria	359.0	0
ctg1195|arrow|pilon	7988	0.2364	0	0.735	no-hit	0.0	0
ctg1184|arrow|pilon	18088	0.2365	0	187.274	Proteobacteria	1524.0	0
ctg1192|arrow|pilon	6922	0.6448	0	4.596	Proteobacteria	19720.0	0
ctg1194|arrow|pilon	5867	0.5773	0	14.039	Proteobacteria	34310.0	0
ctg1196|arrow|pilon	6883	0.3619	0	9.851	Proteobacteria	289.0	0
ctg1189|arrow|pilon	20691	0.5351	0	11.132	Proteobacteria	20674.0	0
ctg1198|arrow|pilon	6959	0.6777	0	8.071	Proteobacteria	12656.0	0
ctg1197|arrow|pilon	36119	0.6469	0	7.875	Proteobacteria	181344.0	0
ctg1199|arrow|pilon	12751	0.6336	0	8.041	Proteobacteria	43483.0	0
ctg1200|arrow|pilon	8492	0.5073	0	30.074	no-hit	0.0	0
ctg1204|arrow|pilon	7982	0.3619	0	3.497	Proteobacteria	2661.0	0
ctg1202|arrow|pilon	17911	0.6755	0	4.629	Proteobacteria	5733.0	0
ctg1201|arrow|pilon	6801	0.4617	0	9.104	Proteobacteria	11950.0	0
ctg1207|arrow|pilon	6988	0.3546	0	0.0	no-hit	0.0	0
ctg1208|arrow|pilon	6997	0.3151	0	1.1	Proteobacteria	366.0	0
ctg1209|arrow|pilon	6979	0.473	0	0.18	Proteobacteria	1489.0	0
ctg1203|arrow|pilon	6921	0.5384	0	7.777	Proteobacteria	22499.0	1
ctg1205|arrow|pilon	6986	0.5604	0	14.332	Proteobacteria	43768.0	0
ctg1211|arrow|pilon	6989	0.6195	0	3.874	Proteobacteria	5321.0	0
ctg1206|arrow|pilon	4814	0.3843	0	394.336	no-hit	0.0	0
ctg1210|arrow|pilon	19341	0.5946	0	16.301	Proteobacteria	160006.0	0
ctg1212|arrow|pilon	6961	0.6447	0	5.673	Proteobacteria	46117.0	0
ctg1214|arrow|pilon	6980	0.5715	0	3.28	Proteobacteria	9202.0	0
ctg1215|arrow|pilon	6988	0.3719	0	0.0	Proteobacteria	4131.0	0
ctg1213|arrow|pilon	14812	0.6198	0	7.478	Proteobacteria	140827.0	0
ctg1216|arrow|pilon	19636	0.5746	0	11.391	Proteobacteria	152464.0	0
ctg1219|arrow|pilon	5975	0.5962	0	1.042	Proteobacteria	23435.0	0
ctg1221|arrow|pilon	6988	0.2622	0	0.0	no-hit	0.0	0
ctg1222|arrow|pilon	6988	0.3865	0	0.737	no-hit	0.0	0
ctg1223|arrow|pilon	6988	0.4031	0	0.0	no-hit	0.0	0
ctg1218|arrow|pilon	5961	0.64	0	5.896	Proteobacteria	19435.0	0
ctg1217|arrow|pilon	22266	0.564	0	14.318	Proteobacteria	12261.0	0
ctg1225|arrow|pilon	5989	0.5485	0	0.92	Proteobacteria	18546.0	0
ctg1226|arrow|pilon	5980	0.5908	0	0.0	Proteobacteria	22771.0	0
ctg1227|arrow|pilon	7988	0.5906	0	0.0	Proteobacteria	51067.0	0
ctg1228|arrow|pilon	8987	0.6047	0	0.0	Proteobacteria	40245.0	0
ctg1224|arrow|pilon	6832	0.522	0	8.292	Proteobacteria	14712.0	0
ctg1220|arrow|pilon	6938	0.3207	0	28.945	no-hit	0.0	0
ctg1229|arrow|pilon	6877	0.625	0	5.49	Proteobacteria	51728.0	0
ctg1230|arrow|pilon	11700	0.6615	0	5.419	Proteobacteria	50217.0	0
ctg1231|arrow|pilon	13762	0.5428	0	7.704	Proteobacteria	78491.0	0
ctg1232|arrow|pilon	18918	0.3276	0	5.438	no-hit	0.0	0
ctg1233|arrow|pilon	17403	0.483	0	155.218	no-hit	0.0	0
ctg1236|arrow|pilon	5900	0.2971	0	0.411	no-hit	0.0	0
ctg1234|arrow|pilon	17962	0.6549	0	6.592	Proteobacteria	88877.0	0
ctg1237|arrow|pilon	16662	0.5021	0	45.772	no-hit	0.0	0
ctg1238|arrow|pilon	6884	0.6133	0	5.274	no-hit	0.0	0
ctg1235|arrow|pilon	6885	0.5696	0	17.609	Proteobacteria	63206.0	0
ctg1241|arrow|pilon	13083	0.2006	0	1.675	no-hit	0.0	0
ctg1239|arrow|pilon	25215	0.5134	0	23.828	no-hit	0.0	0
ctg1240|arrow|pilon	6890	0.5961	0	37.497	Actinobacteria	5766.0	0
ctg1247|arrow|pilon	5965	0.6803	0	6.869	Proteobacteria	14506.0	0
ctg1249|arrow|pilon	5988	0.3252	0	0.0	no-hit	0.0	0
ctg1251|arrow|pilon	6988	0.3537	0	0.0	no-hit	0.0	0
ctg1243|arrow|pilon	34616	0.6373	0	4.502	Proteobacteria	55643.0	0
ctg1244|arrow|pilon	5954	0.5516	0	10.133	Proteobacteria	17748.0	0
ctg1242|arrow|pilon	18005	0.2266	0	10.494	no-hit	0.0	0
ctg1245|arrow|pilon	6978	0.5658	0	13.417	Proteobacteria	13853.0	0
ctg1246|arrow|pilon	6920	0.6728	0	6.121	Proteobacteria	9381.0	0
ctg1253|arrow|pilon	5987	0.6145	0	1.316	Proteobacteria	24797.0	0
ctg1248|arrow|pilon	6514	0.3129	0	38.056	Arthropoda	4730.0	0
ctg1256|arrow|pilon	5990	0.287	0	0.108	no-hit	0.0	0
ctg1258|arrow|pilon	6963	0.5485	0	5.483	no-hit	0.0	0
ctg1257|arrow|pilon	8335	0.5235	0	0.503	no-hit	0.0	0
ctg1259|arrow|pilon	6980	0.3393	0	0.0	no-hit	0.0	0
ctg1250|arrow|pilon	6921	0.5174	0	18.43	Proteobacteria	57159.0	0
ctg1255|arrow|pilon	24917	0.4893	0	414.946	no-hit	0.0	0
ctg1252|arrow|pilon	5460	0.3769	0	121.806	Proteobacteria	448.0	0
ctg1254|arrow|pilon	5895	0.6373	0	5.588	Proteobacteria	32603.0	1
ctg1260|arrow|pilon	6794	0.5283	0	4.373	Proteobacteria	16965.0	0
ctg1263|arrow|pilon	27239	0.5006	0	18.247	no-hit	0.0	0
ctg1266|arrow|pilon	6988	0.3695	0	0.0	Proteobacteria	1013.0	0
ctg1264|arrow|pilon	9577	0.4916	0	149.062	no-hit	0.0	0
ctg1262|arrow|pilon	5839	0.5564	0	14.082	Proteobacteria	65883.0	0
ctg1261|arrow|pilon	58481	0.3256	0	3.456	Proteobacteria	5592.0	0
ctg1269|arrow|pilon	5978	0.6494	0	0.221	Proteobacteria	4441.0	0
ctg1265|arrow|pilon	6871	0.629	0	6.325	Proteobacteria	29183.0	0
ctg1268|arrow|pilon	6886	0.357	0	6.476	Proteobacteria	4356.0	0
ctg1267|arrow|pilon	6822	0.5482	0	14.591	Proteobacteria	57476.0	0
ctg1271|arrow|pilon	5891	0.6505	0	4.502	Proteobacteria	5457.0	0
ctg1270|arrow|pilon	6191	0.2615	0	34.778	no-hit	0.0	0
ctg1275|arrow|pilon	6914	0.5602	0	4.443	Proteobacteria	44632.0	0
ctg1276|arrow|pilon	10816	0.2578	0	5.572	no-hit	0.0	0
ctg1272|arrow|pilon	19763	0.6389	0	5.315	Proteobacteria	91693.0	0
ctg1278|arrow|pilon	21935	0.5177	0	10.364	no-hit	0.0	0
ctg1279|arrow|pilon	46713	0.4812	0	204.666	no-hit	0.0	0
ctg1280|arrow|pilon	6988	0.5409	0	0.0	Proteobacteria	8953.0	0
ctg1273|arrow|pilon	10760	0.6592	0	4.957	Proteobacteria	11871.0	1
ctg1282|arrow|pilon	20445	0.524	0	61.54	no-hit	0.0	0
ctg1285|arrow|pilon	14953	0.5394	0	3.159	Proteobacteria	13276.0	0
ctg1281|arrow|pilon	5873	0.6739	0	7.751	Proteobacteria	15938.0	0
ctg1277|arrow|pilon	5916	0.6966	0	7.637	Proteobacteria	8592.0	0
ctg1274|arrow|pilon	15944	0.6284	0	3.0	Proteobacteria	13923.0	0
ctg1283|arrow|pilon	6926	0.6053	0	11.787	Proteobacteria	37467.0	0
ctg1284|arrow|pilon	6024	0.6628	0	6.007	Proteobacteria	48682.0	0
ctg1288|arrow|pilon	6975	0.3672	0	6.692	no-hit	0.0	0
ctg1286|arrow|pilon	54490	0.3547	0	3.516	no-hit	0.0	0
ctg1287|arrow|pilon	6930	0.6654	0	7.641	Proteobacteria	25265.0	0
ctg1289|arrow|pilon	22487	0.6828	0	7.426	Proteobacteria	35977.0	0
ctg1290|arrow|pilon	6913	0.6363	0	6.859	Proteobacteria	44036.0	0
ctg1291|arrow|pilon	41229	0.583	0	14.039	Proteobacteria	240077.0	0
ctg1292|arrow|pilon	5887	0.6519	0	14.07	Proteobacteria	39203.0	0
ctg1296|arrow|pilon	7336	0.5101	0	31.999	no-hit	0.0	0
ctg1293|arrow|pilon	9973	0.6401	0	6.769	Proteobacteria	51391.0	0
ctg1299|arrow|pilon	6986	0.6527	0	3.387	Proteobacteria	13725.0	1
ctg1294|arrow|pilon	5882	0.6569	0	7.19	Proteobacteria	41174.0	0
ctg1301|arrow|pilon	5970	0.3472	0	9.493	no-hit	0.0	0
ctg1302|arrow|pilon	6988	0.3204	0	0.051	no-hit	0.0	0
ctg1295|arrow|pilon	6919	0.5275	0	3.953	Proteobacteria	18410.0	0
ctg1297|arrow|pilon	10832	0.677	0	4.198	Proteobacteria	8885.0	0
ctg1298|arrow|pilon	6979	0.5777	0	3.488	Proteobacteria	6102.0	1
ctg1300|arrow|pilon	5885	0.5735	0	11.891	Proteobacteria	2224.0	0
ctg1303|arrow|pilon	37057	0.2233	0	135.574	no-hit	0.0	0
ctg1304|arrow|pilon	18129	0.4804	0	3273.084	no-hit	0.0	0
ctg1306|arrow|pilon	40673	0.5195	0	21.083	no-hit	0.0	0
ctg1308|arrow|pilon	10988	0.5467	0	0.041	Proteobacteria	42792.0	0
ctg1307|arrow|pilon	6877	0.5611	0	15.288	Proteobacteria	65916.0	0
ctg1305|arrow|pilon	36533	0.224	0	249.51	no-hit	0.0	0
ctg1311|arrow|pilon	5989	0.4473	0	3.266	Proteobacteria	419.0	0
ctg1313|arrow|pilon	5957	0.6042	0	5.215	Proteobacteria	27448.0	0
ctg1315|arrow|pilon	5988	0.562	0	0.916	Proteobacteria	38424.0	0
ctg1309|arrow|pilon	66302	0.4804	0	128.884	no-hit	0.0	0
ctg1312|arrow|pilon	10194	0.5185	0	15.336	no-hit	0.0	0
ctg1310|arrow|pilon	25506	0.5167	0	35.47	no-hit	0.0	0
ctg1314|arrow|pilon	18669	0.6714	0	4.871	Proteobacteria	63845.0	0
ctg1317|arrow|pilon	10805	0.5145	0	28.391	no-hit	0.0	0
ctg1318|arrow|pilon	19359	0.4885	0	28.504	no-hit	0.0	0
ctg1316|arrow|pilon	35523	0.3106	0	308.503	no-hit	0.0	0
